gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Mrpl55,Shmt1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.309,0.309,string:10090.ENSMUSP00000048814,string:10090.ENSMUSP00000018744,Mrpl55,Shmt1
Rcvrn,Myh8,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0.206,0.309,string:10090.ENSMUSP00000021290,string:10090.ENSMUSP00000019625,Rcvrn,Myh8
Rcvrn,Myh4,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0.206,0.309,string:10090.ENSMUSP00000021290,string:10090.ENSMUSP00000018632,Rcvrn,Myh4
Alkbh5,Shmt1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.309,string:10090.ENSMUSP00000049116,string:10090.ENSMUSP00000018744,Alkbh5,Shmt1
Rcvrn,Myh3,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0.206,0.309,string:10090.ENSMUSP00000021290,string:10090.ENSMUSP00000007301,Rcvrn,Myh3
Mapk7,Gucy2e,0.0,0.0,0.0,0.0,0.0,0.224,0.0,0.146,0.308,string:10090.ENSMUSP00000078087,string:10090.ENSMUSP00000021259,Mapk7,Gucy2e
Aldh3a2,Alkbh5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.306,0.306,string:10090.ENSMUSP00000073764,string:10090.ENSMUSP00000049116,Aldh3a2,Alkbh5
Ubb,Cnot8,0.0,0.0,0.0,0.0,0.0,0.305,0.0,0.0,0.305,string:10090.ENSMUSP00000114180,string:10090.ENSMUSP00000034012,Ubc,Cnot7
Kcnj12,Top3a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304,0.304,string:10090.ENSMUSP00000086588,string:10090.ENSMUSP00000002891,Kcnj12,Top3a
Rnf112,Shmt1,0.0,0.0,0.0,0.0,0.083,0.107,0.0,0.216,0.301,string:10090.ENSMUSP00000056464,string:10090.ENSMUSP00000018744,Rnf112,Shmt1
Llgl1,Prpsap2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,string:10090.ENSMUSP00000060749,string:10090.ENSMUSP00000004955,Llgl1,Prpsap2
