gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Atp6ap1,Pnck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.314,0.314,string:10090.ENSMUSP00000019231,string:10090.ENSMUSP00000002087,Atp6ap1,Pnck
Ubl4,Idh3g,0.0,0.0,0.0,0.0,0.181,0.165,0.0,0.064,0.304,string:10090.ENSMUSP00000120461,string:10090.ENSMUSP00000056502,Ubl4,Idh3g
G6pdx,Ubl4,0.0,0.0,0.0,0.0,0.0,0.299,0.0,0.0,0.299,string:10090.ENSMUSP00000131163,string:10090.ENSMUSP00000120461,G6pd2,Ubl4
Ubl4,G6pdx///G6pd2,0.0,0.0,0.0,0.0,0.0,0.299,0.0,0.0,0.299,string:10090.ENSMUSP00000120461,string:10090.ENSMUSP00000004327,Ubl4,G6pdx
Ubl4,Naa10,0.0,0.0,0.0,0.0,0.0,0.298,0.0,0.0,0.298,string:10090.ENSMUSP00000120461,string:10090.ENSMUSP00000029303,Ubl4,Naa15
Ubl4,Gdi1,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.063,0.286,string:10090.ENSMUSP00000120461,string:10090.ENSMUSP00000063714,Ubl4,Arhgdia
Slc6a8,Atp6ap1,0.0,0.0,0.0,0.0,0.133,0.0,0.0,0.209,0.285,string:10090.ENSMUSP00000033752,string:10090.ENSMUSP00000019231,Slc6a8,Atp6ap1
Ubl4,Gabra3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.282,0.282,string:10090.ENSMUSP00000120461,string:10090.ENSMUSP00000062638,Ubl4,Gabra3
Vbp1,Naa10,0.0,0.0,0.0,0.0,0.282,0.0,0.0,0.0,0.282,string:10090.ENSMUSP00000033540,string:10090.ENSMUSP00000029303,Vbp1,Naa15
Ubl4,Hcfc1,0.0,0.0,0.0,0.0,0.0,0.231,0.0,0.1,0.278,string:10090.ENSMUSP00000120461,string:10090.ENSMUSP00000022458,Ubl4,Bap1
Idh3g,Gabrq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.273,string:10090.ENSMUSP00000056502,string:10090.ENSMUSP00000033711,Idh3g,Gabrq
Avpr2,Cnga2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,string:10090.ENSMUSP00000033765,string:10090.ENSMUSP00000006020,Avpr2,Cnga2
Cetn2,Trex2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.27,string:10090.ENSMUSP00000080066,string:10090.ENSMUSP00000033738,Sfi1,Trex2
Slc10a3,Bcap31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266,0.267,string:10090.ENSMUSP00000045150,string:10090.ENSMUSP00000002091,Slc10a3,Bcap31
Zfp185,Flna,0.0,0.0,0.0,0.0,0.0,0.165,0.0,0.153,0.263,string:10090.ENSMUSP00000126066,string:10090.ENSMUSP00000006381,Zfp185,Fblim1
Ubl4,Nsdhl,0.0,0.0,0.0,0.0,0.0,0.262,0.0,0.0,0.262,string:10090.ENSMUSP00000120461,string:10090.ENSMUSP00000033715,Ubl4,Nsdhl
Bgn,Zfp92,0.0,0.0,0.0,0.0,0.0,0.084,0.0,0.22,0.255,string:10090.ENSMUSP00000033741,string:10090.ENSMUSP00000033740,Bgn,Zfp92
Idh3g,Slc10a3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252,0.253,string:10090.ENSMUSP00000056502,string:10090.ENSMUSP00000045150,Idh3g,Slc10a3
Ssr4,Bcap31,0.0,0.0,0.0,0.0,0.158,0.0,0.0,0.146,0.25,string:10090.ENSMUSP00000131386,string:10090.ENSMUSP00000002091,Ssr4,Bcap31
Fam50a,Bcap31,0.0,0.0,0.0,0.0,0.249,0.0,0.0,0.0,0.248,string:10090.ENSMUSP00000109797,string:10090.ENSMUSP00000002091,Fam50a,Bcap31
Gabra3,Nsdhl,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.247,0.246,string:10090.ENSMUSP00000062638,string:10090.ENSMUSP00000033715,Gabra3,Nsdhl
Brcc3,Naa10,0.0,0.0,0.0,0.0,0.177,0.121,0.0,0.0,0.245,string:10090.ENSMUSP00000033544,string:10090.ENSMUSP00000029303,Brcc3,Naa15
Bgn,Zfp275,0.0,0.0,0.0,0.0,0.0,0.084,0.0,0.209,0.244,string:10090.ENSMUSP00000033741,string:10090.ENSMUSP00000033731,Bgn,Zfp275
Mpp1,F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.239,0.239,string:10090.ENSMUSP00000033775,string:10090.ENSMUSP00000033539,Mpp1,F8
Haus7,Hcfc1,0.0,0.0,0.0,0.0,0.0,0.112,0.0,0.176,0.237,string:10090.ENSMUSP00000033737,string:10090.ENSMUSP00000022458,Haus7,Bap1
Arhgap4,Avpr2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236,0.236,string:10090.ENSMUSP00000067477,string:10090.ENSMUSP00000033765,Arhgap4,Avpr2
Gabre,Gabrq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19312,0.223,string:10090.ENSMUSP00000066543,string:10090.ENSMUSP00000033711,Gabre,Gabrq
Ubl4,Zfp92,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.161,0.222,string:10090.ENSMUSP00000120461,string:10090.ENSMUSP00000033740,Ubl4,Zfp92
Ubl4,Vbp1,0.0,0.0,0.0,0.0,0.07,0.197,0.0,0.0,0.221,string:10090.ENSMUSP00000120461,string:10090.ENSMUSP00000033540,Ubl4,Vbp1
Bcap31,Abcd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.219,0.219,string:10090.ENSMUSP00000002091,string:10090.ENSMUSP00000002084,Bcap31,Abcd1
F8a,Gabra3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218,0.218,string:10090.ENSMUSP00000100743,string:10090.ENSMUSP00000062638,F8a,Gabra3
Ssr4,Xlr5b///Xlr5a///Xlr5c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.218,0.218,string:10090.ENSMUSP00000131386,string:10090.ENSMUSP00000110163,Ssr4,Xlr5b
Ubl4,Bgn,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.1,0.218,string:10090.ENSMUSP00000120461,string:10090.ENSMUSP00000033741,Ubl4,Bgn
Opn1mw,Pnck,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,0.213,string:10090.ENSMUSP00000033771,string:10090.ENSMUSP00000002087,Opn1mw,Pnck
Vma21,Emd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211,0.211,string:10090.ENSMUSP00000110225,string:10090.ENSMUSP00000002029,Vma21-ps,Emd
Ubl4,Emd,0.0,0.0,0.0,0.0,0.124,0.132,0.0,0.0,0.207,string:10090.ENSMUSP00000120461,string:10090.ENSMUSP00000002029,Ubl4,Emd
Pls3,Flna,0.0,0.0,0.0,0.0,0.0,0.165,0.0,0.088,0.205,string:10090.ENSMUSP00000033547,string:10090.ENSMUSP00000006381,Pls3,Fblim1
Gabra3,F8,0.0,0.0,0.0,0.0,0.07,0.0,0.0,0.175,0.2,string:10090.ENSMUSP00000062638,string:10090.ENSMUSP00000033539,Gabra3,F8
Ubl4,Fam50a,0.0,0.0,0.0,0.0,0.161,0.085,0.0,0.0,0.199,string:10090.ENSMUSP00000120461,string:10090.ENSMUSP00000109797,Ubl4,Fam50a
Ubl4,Pnck,0.0,0.0,0.0,0.0,0.0,0.197,0.0,0.0,0.197,string:10090.ENSMUSP00000120461,string:10090.ENSMUSP00000002087,Ubl4,Pnck
Bgn,Trex2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0.193,string:10090.ENSMUSP00000033741,string:10090.ENSMUSP00000033738,Bgn,Trex2
Ubl4,F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.191,0.191,string:10090.ENSMUSP00000120461,string:10090.ENSMUSP00000033539,Ubl4,F8
Brcc3,Fundc2,0.0,0.0,0.0,0.0,0.189,0.0,0.0,0.0,0.189,string:10090.ENSMUSP00000033544,string:10090.ENSMUSP00000033541,Brcc3,Fundc2
Pls3,Vbp1,0.0,0.0,0.0,0.0,0.184,0.0,0.0,0.0,0.183,string:10090.ENSMUSP00000033547,string:10090.ENSMUSP00000033540,Pls3,Vbp1
Brcc3,F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.183,0.183,string:10090.ENSMUSP00000033544,string:10090.ENSMUSP00000033539,Brcc3,F8
Gabre,F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.181,string:10090.ENSMUSP00000066543,string:10090.ENSMUSP00000033539,Gabre,F8
Fam50a,Idh3g,0.0,0.0,0.0,0.0,0.182,0.0,0.0,0.0,0.181,string:10090.ENSMUSP00000109797,string:10090.ENSMUSP00000056502,Fam50a,Idh3g
Gpr50,Dusp9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,string:10090.ENSMUSP00000064608,string:10090.ENSMUSP00000019701,Gpr50,Dusp9
Gabra3,Idh3g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179,0.179,string:10090.ENSMUSP00000062638,string:10090.ENSMUSP00000056502,Gabra3,Idh3g
Avpr2,F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179,0.179,string:10090.ENSMUSP00000033765,string:10090.ENSMUSP00000033539,Avpr2,F8
Atp6ap1,Bcap31,0.0,0.0,0.0,0.0,0.178,0.0,0.0,0.0,0.178,string:10090.ENSMUSP00000019231,string:10090.ENSMUSP00000002091,Atp6ap1,Bcap31
Hmgb3,Srpk3,0.0,0.0,0.0,0.0,0.0,0.117,0.0,0.108,0.178,string:10090.ENSMUSP00000132612,string:10090.ENSMUSP00000002081,Gm6104,Srpk3
Zfp185,F8a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176,0.175,string:10090.ENSMUSP00000126066,string:10090.ENSMUSP00000100743,Zfp185,F8a
G6pdx,G6pdx///G6pd2,0.0,0.0,0.005797,0.0,0.165,0.0,0.0,0.006248,0.174,string:10090.ENSMUSP00000131163,string:10090.ENSMUSP00000004327,G6pd2,G6pdx
Pls3,Bcap31,0.0,0.0,0.0,0.0,0.109,0.112,0.0,0.0,0.174,string:10090.ENSMUSP00000033547,string:10090.ENSMUSP00000002091,Pls3,Bcap31
Idh3g,Slc6a8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173,0.173,string:10090.ENSMUSP00000056502,string:10090.ENSMUSP00000033752,Idh3g,Slc6a8
Zfp185,Emd,0.0,0.0,0.0,0.0,0.0,0.084,0.0,0.134,0.172,string:10090.ENSMUSP00000126066,string:10090.ENSMUSP00000002029,Zfp185,Emd
Mpp1,G6pdx///G6pd2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,string:10090.ENSMUSP00000033775,string:10090.ENSMUSP00000004327,Mpp1,G6pdx
Fam50a,G6pdx///G6pd2,0.0,0.0,0.0,0.0,0.0,0.106,0.0,0.11,0.17,string:10090.ENSMUSP00000109797,string:10090.ENSMUSP00000004327,Fam50a,G6pdx
Ubl4,Gabre,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.169,string:10090.ENSMUSP00000120461,string:10090.ENSMUSP00000066543,Ubl4,Gabre
Ssr4,Lage3,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.169,string:10090.ENSMUSP00000131386,string:10090.ENSMUSP00000015433,Ssr4,Lage3
Atp6ap1,Cnga2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168,0.168,string:10090.ENSMUSP00000019231,string:10090.ENSMUSP00000006020,Atp6ap1,Cnga2
G6pdx,Fam50a,0.0,0.0,0.0,0.0,0.0,0.106,0.0,0.108,0.168,string:10090.ENSMUSP00000131163,string:10090.ENSMUSP00000109797,G6pd2,Fam50a
Vma21,Atp6ap1,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.167,string:10090.ENSMUSP00000110225,string:10090.ENSMUSP00000019231,Vma21-ps,Atp6ap1
Ssr4,Zfp185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168,0.167,string:10090.ENSMUSP00000131386,string:10090.ENSMUSP00000126066,Ssr4,Zfp185
Nsdhl,Tktl1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0.165,string:10090.ENSMUSP00000033715,string:10090.ENSMUSP00000010127,Nsdhl,Tktl1
Zfp275,Pnck,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.101,0.165,string:10090.ENSMUSP00000033731,string:10090.ENSMUSP00000002087,Zfp275,Pnck
Gdi1,Tktl1,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0.0,0.165,string:10090.ENSMUSP00000063714,string:10090.ENSMUSP00000010127,Arhgdia,Tktl1
Zfp92,Pnck,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.101,0.165,string:10090.ENSMUSP00000033740,string:10090.ENSMUSP00000002087,Zfp92,Pnck
Slc10a3,Opn1mw,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163,0.163,string:10090.ENSMUSP00000045150,string:10090.ENSMUSP00000033771,Slc10a3,Opn1mw
Ubl4,Ikbkg,0.0,0.0,0.0,0.0,0.0,0.164,0.0,0.0,0.163,string:10090.ENSMUSP00000120461,string:10090.ENSMUSP00000004949,Ubl4,Traf6
Fam50a,Atp6ap1,0.0,0.0,0.0,0.0,0.101,0.0,0.0,0.107,0.162,string:10090.ENSMUSP00000109797,string:10090.ENSMUSP00000019231,Fam50a,Atp6ap1
Ubl4,Plxna3,0.0,0.0,0.0,0.0,0.0,0.106,0.0,0.1,0.161,string:10090.ENSMUSP00000120461,string:10090.ENSMUSP00000004326,Ubl4,Plxna3
Fundc2,F8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161,0.161,string:10090.ENSMUSP00000033541,string:10090.ENSMUSP00000033539,Fundc2,F8
Zfp185,Gdi1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.159,string:10090.ENSMUSP00000126066,string:10090.ENSMUSP00000063714,Zfp185,Arhgdia
Renbp,Mecp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159,0.158,string:10090.ENSMUSP00000112277,string:10090.ENSMUSP00000084342,Renbp,Cdkl5
Slc10a3,Nsdhl,0.069,0.0,0.0,0.0,0.0,0.083,0.0,0.094,0.158,string:10090.ENSMUSP00000045150,string:10090.ENSMUSP00000033715,Slc10a3,Nsdhl
Arhgap4,Idh3g,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.158,0.157,string:10090.ENSMUSP00000067477,string:10090.ENSMUSP00000056502,Arhgap4,Idh3g
Zfp92,Zfp275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12141,0.155,string:10090.ENSMUSP00000033740,string:10090.ENSMUSP00000033731,Zfp92,Zfp275
Opn1mw,Avpr2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.151,0.151,string:10090.ENSMUSP00000033771,string:10090.ENSMUSP00000033765,Opn1mw,Avpr2
Zfp185,Irak1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152,0.151,string:10090.ENSMUSP00000126066,string:10090.ENSMUSP00000027241,Zfp185,Il1r1
Ssr4,Emd,0.0,0.0,0.0,0.0,0.151,0.0,0.0,0.0,0.15,string:10090.ENSMUSP00000131386,string:10090.ENSMUSP00000002029,Ssr4,Emd
Ubl4,Cetn2,0.0,0.0,0.0,0.0,0.0,0.151,0.0,0.0,0.15,string:10090.ENSMUSP00000120461,string:10090.ENSMUSP00000080066,Ubl4,Sfi1
