gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Pkdcc,Slc3a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208,0.208,string:10090.ENSMUSP00000129238,string:10090.ENSMUSP00000024944,Pkdcc,Slc3a1
Lrpprc,Msh6,0.0,0.0,0.0,0.0,0.208,0.0,0.0,0.0,0.208,string:10090.ENSMUSP00000107927,string:10090.ENSMUSP00000005503,Lrpprc,Msh6
Rhoq,Msh6,0.0,0.0,0.0,0.0,0.068,0.166,0.0,0.064,0.208,string:10090.ENSMUSP00000126092,string:10090.ENSMUSP00000005503,Pik3c2a,Msh6
Foxn2,Prkce,0.0,0.0,0.0,0.0,0.0,0.17,0.0,0.084,0.207,string:10090.ENSMUSP00000107857,string:10090.ENSMUSP00000094873,Foxn2,Prkce
Pkdcc,Rhoq,0.0,0.0,0.0,0.0,0.0,0.108,0.0,0.147,0.206,string:10090.ENSMUSP00000129238,string:10090.ENSMUSP00000126092,Pkdcc,Pik3c2a
Mta3,Haao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.204,0.204,string:10090.ENSMUSP00000068931,string:10090.ENSMUSP00000000687,Mta3,Haao
Plekhh2,Socs5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201,0.201,string:10090.ENSMUSP00000039628,string:10090.ENSMUSP00000038591,Plekhh2,Socs5
Calm2,Dync2li1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201,0.201,string:10090.ENSMUSP00000048857,string:10090.ENSMUSP00000025101,Calm2,Dync2li1
Thada,Slc3a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.201,0.201,string:10090.ENSMUSP00000041701,string:10090.ENSMUSP00000024944,Thada,Slc3a1
Prkce,Socs5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199,0.2,string:10090.ENSMUSP00000094873,string:10090.ENSMUSP00000038591,Prkce,Socs5
Prkce,Pigf,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.134,0.197,string:10090.ENSMUSP00000094873,string:10090.ENSMUSP00000003369,Prkce,Plag1
Mta3,Plekhh2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0.193,string:10090.ENSMUSP00000068931,string:10090.ENSMUSP00000039628,Mta3,Plekhh2
Calm2,Thada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.19,string:10090.ENSMUSP00000048857,string:10090.ENSMUSP00000041701,Calm2,Thada
Srbd1,Nrxn1,0.0,0.0,0.0,0.0,0.0,0.165,0.0,0.064,0.185,string:10090.ENSMUSP00000092810,string:10090.ENSMUSP00000089225,Srbd1,Lrrtm2
Ppm1b,Thada,0.0,0.0,0.0,0.0,0.063,0.0,0.0,0.165,0.184,string:10090.ENSMUSP00000079107,string:10090.ENSMUSP00000041701,Ppm1b,Thada
Calm2,Socs5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181,0.181,string:10090.ENSMUSP00000048857,string:10090.ENSMUSP00000038591,Calm2,Socs5
Dync2li1,Mcfd2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178,0.177,string:10090.ENSMUSP00000025101,string:10090.ENSMUSP00000024963,Dync2li1,Mcfd2
Slc3a1,Haao,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178,0.177,string:10090.ENSMUSP00000024944,string:10090.ENSMUSP00000000687,Slc3a1,Haao
Lrpprc,Calm2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178,0.177,string:10090.ENSMUSP00000107927,string:10090.ENSMUSP00000048857,Lrpprc,Calm2
Thada,Cript,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178,0.177,string:10090.ENSMUSP00000041701,string:10090.ENSMUSP00000024959,Thada,Cript
Ppm1b,Dync2li1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178,0.177,string:10090.ENSMUSP00000079107,string:10090.ENSMUSP00000025101,Ppm1b,Dync2li1
1700011E24Rik,Gtf2a1l,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.175,string:10090.ENSMUSP00000044250,string:10090.ENSMUSP00000024970,ENSMUSG00000036557,Gtf2a1l
Lrpprc,Abcg5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176,0.175,string:10090.ENSMUSP00000107927,string:10090.ENSMUSP00000069495,Lrpprc,Abcg5
Prkce,Nrxn1,0.0,0.0,0.0,0.0,0.0,0.114,0.0,0.106,0.174,string:10090.ENSMUSP00000094873,string:10090.ENSMUSP00000089225,Prkce,Lrrtm2
Plekhh2,Slc3a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172,0.171,string:10090.ENSMUSP00000039628,string:10090.ENSMUSP00000024944,Plekhh2,Slc3a1
Calm2,Pigf,0.0,0.0,0.0,0.0,0.0,0.108,0.0,0.107,0.169,string:10090.ENSMUSP00000048857,string:10090.ENSMUSP00000003369,Calm2,Plag1
Lrpprc,Abcg8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166,0.166,string:10090.ENSMUSP00000107927,string:10090.ENSMUSP00000035246,Lrpprc,Abcg8
Ppm1b,Pigf,0.0,0.0,0.0,0.0,0.063,0.084,0.0,0.107,0.166,string:10090.ENSMUSP00000079107,string:10090.ENSMUSP00000003369,Ppm1b,Plag1
Thada,Mcfd2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0.165,string:10090.ENSMUSP00000041701,string:10090.ENSMUSP00000024963,Thada,Mcfd2
Ttc7,Socs5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,0.165,string:10090.ENSMUSP00000040771,string:10090.ENSMUSP00000038591,Ttc7,Socs5
