gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Pik3r2,Uba52,0.0,0.0,0.0,0.0,0.0,0.276,0.0,0.0,0.276,string:10090.ENSMUSP00000129592,string:10090.ENSMUSP00000114180,Ptprj,Ubc
Cope,Atp13a1,0.0,0.0,0.0,0.0,0.202,0.099,0.0,0.074,0.276,string:10090.ENSMUSP00000071078,string:10090.ENSMUSP00000034326,Cope,Atp13a1
Ndufa13,Mrpl34,0.0,0.0,0.0,0.0,0.275,0.0,0.0,0.0,0.275,string:10090.ENSMUSP00000105796,string:10090.ENSMUSP00000044497,Ndufa13,Mrpl34
Zfp709,Mef2b,0.0,0.0,0.0,0.0,0.0,0.117,0.0,0.213,0.275,string:10090.ENSMUSP00000125974,string:10090.ENSMUSP00000112110,Gm17576,Hdac7
Mef2b,Zfp869,0.0,0.0,0.0,0.0,0.0,0.117,0.0,0.213,0.275,string:10090.ENSMUSP00000112110,string:10090.ENSMUSP00000079780,Hdac7,Zfp869
Jak3///Insl3,Glt25d1,0.0,0.0,0.0,0.0,0.0,0.197,0.0,0.13,0.271,string:10090.ENSMUSP00000060073,string:10090.ENSMUSP00000031069,Jak3,Sepsecs
Uba52,Rab3a,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.27,string:10090.ENSMUSP00000114180,string:10090.ENSMUSP00000113307,Ubc,Tbc1d10b
Ndufa13,Mau2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.269,0.269,string:10090.ENSMUSP00000105796,string:10090.ENSMUSP00000054763,Ndufa13,Mau2
Fkbp8,2810428I15Rik,0.0,0.0,0.0,0.0,0.267,0.0,0.0,0.0,0.267,string:10090.ENSMUSP00000074935,string:10090.ENSMUSP00000074670,Fkbp8,ENSMUSG00000058833
Mvb12a,Babam1,0.0,0.0,0.0,0.0,0.267,0.0,0.0,0.0,0.267,string:10090.ENSMUSP00000034272,string:10090.ENSMUSP00000002473,Fam125a,Babam1
Uba52,Dda1,0.0,0.0,0.0,0.0,0.0,0.266,0.0,0.0,0.266,string:10090.ENSMUSP00000114180,string:10090.ENSMUSP00000037561,Ubc,Slc19a2
Mef2b,Isyna1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.257,0.258,string:10090.ENSMUSP00000112110,string:10090.ENSMUSP00000019283,Hdac7,Isyna1
Fkbp8,Abhd8,0.0,0.0,0.0,0.0,0.177,0.0,0.0,0.135,0.257,string:10090.ENSMUSP00000074935,string:10090.ENSMUSP00000008094,Fkbp8,Abhd8
Sugp2,Sugp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.230488,0.256,string:10090.ENSMUSP00000091167,string:10090.ENSMUSP00000011450,Sugp2,Sugp1
Upf1,Atp13a1,0.0,0.0,0.0,0.0,0.221,0.083,0.0,0.0,0.255,string:10090.ENSMUSP00000075089,string:10090.ENSMUSP00000034326,Upf1,Atp13a1
Cers1///Gdf1,Glt25d1,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0.143,0.254,string:10090.ENSMUSP00000120598,string:10090.ENSMUSP00000031069,Lass1,Sepsecs
Uba52,Tmem161a,0.0,0.0,0.0,0.0,0.0,0.251,0.0,0.0,0.25,string:10090.ENSMUSP00000114180,string:10090.ENSMUSP00000002413,Ubc,Tmem161a
Uba52,Lsm4,0.0,0.0,0.0,0.0,0.0,0.251,0.0,0.0,0.25,string:10090.ENSMUSP00000114180,string:10090.ENSMUSP00000034311,Ubc,Lsm4
