gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Mgea5,Hhex,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202,0.202,string:10090.ENSMUSP00000026243,string:10090.ENSMUSP00000025944,Mgea5,Hhex
Aldh18a1,Kif11,0.0,0.0,0.0,0.0,0.173,0.0,0.0,0.068,0.196,string:10090.ENSMUSP00000025979,string:10090.ENSMUSP00000012587,Aldh18a1,Kif11
Cyp2c50///Cyp2c37,Cyp2c70,0.0,0.0,0.015283,0.0,0.166,0.0,0.0,0.021547,0.195,string:10090.ENSMUSP00000079065,string:10090.ENSMUSP00000060584,Cyp2c50,Cyp2c70
Scd1,Cyp2c29,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.166,0.194,string:10090.ENSMUSP00000036936,string:10090.ENSMUSP00000003137,Scd1,Cyp2c29
Cyp2c50///Cyp2c37,Aldh18a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192,0.192,string:10090.ENSMUSP00000079065,string:10090.ENSMUSP00000025979,Cyp2c50,Aldh18a1
Sfr1,Tm9sf3,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.19,string:10090.ENSMUSP00000096954,string:10090.ENSMUSP00000025989,Sfr1,Tm9sf3
Nfkb2,Cyp2c38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187,0.187,string:10090.ENSMUSP00000072859,string:10090.ENSMUSP00000044722,Nfkb2,Cyp2c38
Btrc,Kif11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187,0.187,string:10090.ENSMUSP00000107498,string:10090.ENSMUSP00000012587,Sufu,Kif11
Nfkb2,Cyp2c39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187,0.187,string:10090.ENSMUSP00000072859,string:10090.ENSMUSP00000025968,Nfkb2,Cyp2c39
Nfkb2,Cyp2c29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187,0.187,string:10090.ENSMUSP00000072859,string:10090.ENSMUSP00000003137,Nfkb2,Cyp2c29
Cyp2c50///Cyp2c37,Nfkb2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.187,0.187,string:10090.ENSMUSP00000079065,string:10090.ENSMUSP00000072859,Cyp2c50,Nfkb2
Cyp2c38,Scd1,0.0,0.0,0.0,0.0,0.0,0.073,0.0,0.158,0.186,string:10090.ENSMUSP00000044722,string:10090.ENSMUSP00000036936,Cyp2c38,Scd1
Cuedc2,Scd2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185,0.185,string:10090.ENSMUSP00000053469,string:10090.ENSMUSP00000026221,Cuedc2,Scd2
Mrpl43,Fbxl15,0.0,0.0,0.0,0.0,0.185,0.0,0.0,0.0,0.185,string:10090.ENSMUSP00000095322,string:10090.ENSMUSP00000026256,Mrpl43,Fbxl15
Cuedc2,Scd1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185,0.185,string:10090.ENSMUSP00000053469,string:10090.ENSMUSP00000036936,Cuedc2,Scd1
Cyp2c50///Cyp2c37,Cyp17a1,0.0,0.0,0.122325,0.0,0.0,0.0,0.0,0.043571,0.183,string:10090.ENSMUSP00000079065,string:10090.ENSMUSP00000026012,Cyp2c50,Cyp17a1
Scd2,Cyp26a1,0.0,0.0,0.0,0.0,0.0,0.087,0.0,0.141,0.182,string:10090.ENSMUSP00000026221,string:10090.ENSMUSP00000025946,Scd2,Cyp26a1
Chuk,Actr1a,0.0,0.0,0.0,0.0,0.0,0.078,0.0,0.15,0.182,string:10090.ENSMUSP00000104890,string:10090.ENSMUSP00000039844,Map3k1,Actr1a
Cyp2c38,Aldh18a1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181,0.181,string:10090.ENSMUSP00000044722,string:10090.ENSMUSP00000025979,Cyp2c38,Aldh18a1
Sfr1,Nfkb2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179,0.179,string:10090.ENSMUSP00000096954,string:10090.ENSMUSP00000072859,Sfr1,Nfkb2
Got1,Cyp2c39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179,0.179,string:10090.ENSMUSP00000026196,string:10090.ENSMUSP00000025968,Got1,Cyp2c39
Elovl3,Blnk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179,0.179,string:10090.ENSMUSP00000036357,string:10090.ENSMUSP00000003469,Elovl3,Cd79a
Cpn1,Avpi1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.179,0.179,string:10090.ENSMUSP00000127888,string:10090.ENSMUSP00000018965,Cyp11b1,Avpi1
Btrc,Actr1a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.177,string:10090.ENSMUSP00000107498,string:10090.ENSMUSP00000039844,Sufu,Actr1a
Gbf1,Fbxl15,0.0,0.0,0.0,0.0,0.176,0.0,0.0,0.0,0.175,string:10090.ENSMUSP00000028162,string:10090.ENSMUSP00000026256,Ptges2,Fbxl15
Dntt,Dpcd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176,0.175,string:10090.ENSMUSP00000062078,string:10090.ENSMUSP00000045683,Dntt,Dpcd
Frat1,Pitx3,0.0,0.0,0.0,0.0,0.0,0.114,0.0,0.108,0.175,string:10090.ENSMUSP00000104559,string:10090.ENSMUSP00000026259,Gm14296,Pitx3
Sfr1,Slk,0.0,0.0,0.0,0.0,0.173,0.0,0.0,0.0,0.173,string:10090.ENSMUSP00000096954,string:10090.ENSMUSP00000049977,Sfr1,Slk
