gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Bad,Plcb3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.178,0.178,string:10090.ENSMUSP00000047285,string:10090.ENSMUSP00000025912,Pak7,Plcb3
Men1,Naa40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.177,string:10090.ENSMUSP00000109130,string:10090.ENSMUSP00000025675,Men1,Naa40
Pygm,Rasgrp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.175,string:10090.ENSMUSP00000047564,string:10090.ENSMUSP00000041135,Pygm,Rasgrp2
Flrt1,Rps6ka4,0.0,0.0,0.0,0.0,0.0,0.114,0.0,0.106,0.174,string:10090.ENSMUSP00000109010,string:10090.ENSMUSP00000025903,Flrt1,Rps6ka4
Atg2a,Rps6ka4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173,0.173,string:10090.ENSMUSP00000046412,string:10090.ENSMUSP00000025903,Atg2a,Rps6ka4
Fkbp2,Stip1,0.0,0.0,0.0,0.0,0.064,0.083,0.0,0.113,0.172,string:10090.ENSMUSP00000066839,string:10090.ENSMUSP00000025918,Fkbp2,Stip1
Rtn3,Batf2,0.0,0.0,0.0,0.0,0.087,0.0,0.0,0.131,0.172,string:10090.ENSMUSP00000065810,string:10090.ENSMUSP00000045744,Rtn3,Batf2
Tex40,Rps6ka4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169,0.169,string:10090.ENSMUSP00000025908,string:10090.ENSMUSP00000025903,Kcnk4,Rps6ka4
Flrt1,Rasgrp2,0.0,0.0,0.0,0.0,0.0,0.107,0.0,0.107,0.168,string:10090.ENSMUSP00000109010,string:10090.ENSMUSP00000041135,Flrt1,Rasgrp2
Nrxn2,Pygm,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.167,string:10090.ENSMUSP00000109089,string:10090.ENSMUSP00000047564,Nrxn2,Pygm
Batf2,Vegfb,0.0,0.0,0.0,0.0,0.0,0.105,0.0,0.107,0.166,string:10090.ENSMUSP00000045744,string:10090.ENSMUSP00000031653,Batf2,Flt1
Batf2,Mark2,0.0,0.0,0.0,0.0,0.0,0.105,0.0,0.107,0.166,string:10090.ENSMUSP00000045744,string:10090.ENSMUSP00000003152,Batf2,Stk11
Vegfb,Rps6ka4,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.072743,0.165,string:10090.ENSMUSP00000031653,string:10090.ENSMUSP00000025903,Flt1,Rps6ka4
Stip1,Ppp2r5b,0.0,0.0,0.0,0.0,0.0,0.165,0.0,0.0,0.165,string:10090.ENSMUSP00000025918,string:10090.ENSMUSP00000025695,Stip1,Ppp2r5b
Pygm,Pla2g16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.163,0.163,string:10090.ENSMUSP00000047564,string:10090.ENSMUSP00000025925,Pygm,Pla2g16
Men1,Ppp2r5b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.161,0.161,string:10090.ENSMUSP00000109130,string:10090.ENSMUSP00000025695,Men1,Ppp2r5b
Flrt1,Fkbp2,0.0,0.0,0.0,0.0,0.0,0.112,0.0,0.093,0.16,string:10090.ENSMUSP00000109010,string:10090.ENSMUSP00000066839,Flrt1,Fkbp2
Cox8a,Esrra,0.0,0.0,0.0,0.0,0.155,0.0,0.0,0.0,0.154,string:10090.ENSMUSP00000040717,string:10090.ENSMUSP00000025906,Cox8a,Esrra
Men1,Otub1,0.0,0.0,0.0,0.0,0.152,0.0,0.0,0.0,0.151,string:10090.ENSMUSP00000109130,string:10090.ENSMUSP00000025679,Men1,Otub1
