gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Spsb4,Nmnat3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213,0.213,string:10090.ENSMUSP00000057849,string:10090.ENSMUSP00000035031,Spsb4,Nmnat3
Snx14,Atr,0.0,0.0,0.0,0.0,0.213,0.0,0.0,0.0,0.213,string:10090.ENSMUSP00000130116,string:10090.ENSMUSP00000022136,Snx14,Rad17
Rnf7,Atp1b3,0.0,0.0,0.0,0.0,0.212,0.0,0.0,0.0,0.212,string:10090.ENSMUSP00000052856,string:10090.ENSMUSP00000034983,Rnf7,Atp1b3
Senp6,Atr,0.0,0.0,0.0,0.0,0.212,0.0,0.0,0.0,0.212,string:10090.ENSMUSP00000047220,string:10090.ENSMUSP00000022136,Senp6,Rad17
Sox14,Atp1b3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211,0.211,string:10090.ENSMUSP00000091310,string:10090.ENSMUSP00000034983,Sox14,Atp1b3
Rasgrf1,Rnf7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.211,0.211,string:10090.ENSMUSP00000106046,string:10090.ENSMUSP00000052856,Usp8,Rnf7
Xrn1,Tpbg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.199,0.2,string:10090.ENSMUSP00000034981,string:10090.ENSMUSP00000006559,Xrn1,Tpbg
Snx14,Tbx18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0.193,string:10090.ENSMUSP00000130116,string:10090.ENSMUSP00000034991,Snx14,Tbx18
Snx14,Plod2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0.193,string:10090.ENSMUSP00000130116,string:10090.ENSMUSP00000125373,Snx14,Plod2
U2surp,Dbr1,0.0,0.0,0.0,0.0,0.19,0.0,0.0,0.0,0.19,string:10090.ENSMUSP00000078602,string:10090.ENSMUSP00000070991,U2surp,Dbr1
Cyb5r4,Plscr2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189,0.189,string:10090.ENSMUSP00000126119,string:10090.ENSMUSP00000034932,Cyb5r4,Plscr2
Senp6,Xrn1,0.0,0.0,0.0,0.0,0.0,0.189,0.0,0.0,0.189,string:10090.ENSMUSP00000047220,string:10090.ENSMUSP00000034981,Senp6,Xrn1
Cyb5r4,Plscr1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.189,0.189,string:10090.ENSMUSP00000126119,string:10090.ENSMUSP00000091318,Cyb5r4,Plscr1
Pls1,Dbr1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188,0.188,string:10090.ENSMUSP00000091317,string:10090.ENSMUSP00000070991,Pls1,Dbr1
Sh3bgrl2,Phip,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.186,0.186,string:10090.ENSMUSP00000108841,string:10090.ENSMUSP00000034787,Sh3bgrl2,Phip
Faim,Dbr1,0.0,0.0,0.0,0.0,0.142,0.0,0.0,0.09,0.185,string:10090.ENSMUSP00000108532,string:10090.ENSMUSP00000070991,Faim,Dbr1
