gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Zfp354a,Ppp2ca,0.0,0.0,0.0,0.0,0.064,0.119,0.0,0.108,0.2,string:10090.ENSMUSP00000020628,string:10090.ENSMUSP00000020608,Zfp354a,Ppp2ca
Il13,Hspa4,0.0,0.0,0.0,0.0,0.095,0.09,0.0,0.106,0.199,string:10090.ENSMUSP00000075094,string:10090.ENSMUSP00000020630,Nfatc2ip,Hspa4
Trim41,Ube2b,0.0,0.0,0.0,0.0,0.102,0.11,0.0,0.075,0.196,string:10090.ENSMUSP00000037055,string:10090.ENSMUSP00000020657,Trim41,Ube2b
Hnrnph1,Gnb2l1,0.0,0.0,0.0,0.0,0.0,0.151,0.0,0.092,0.196,string:10090.ENSMUSP00000070503,string:10090.ENSMUSP00000020640,Hnrnph1,Gnb2l1
Zfp62,Mapk9,0.0,0.0,0.0,0.0,0.096,0.12,0.0,0.066,0.192,string:10090.ENSMUSP00000079647,string:10090.ENSMUSP00000078746,Zfp82,Stk24
Mapk9,Zfp354a,0.0,0.0,0.0,0.0,0.096,0.12,0.0,0.066,0.192,string:10090.ENSMUSP00000078746,string:10090.ENSMUSP00000020628,Stk24,Zfp354a
Zfp2,Mapk9,0.0,0.0,0.0,0.0,0.096,0.12,0.0,0.066,0.192,string:10090.ENSMUSP00000104756,string:10090.ENSMUSP00000078746,Zfp2,Stk24
Il13,Skp1a,0.0,0.0,0.0,0.0,0.138,0.098,0.0,0.0,0.189,string:10090.ENSMUSP00000075094,string:10090.ENSMUSP00000038744,Nfatc2ip,Skp1a
Zfp2,Ube2b,0.0,0.0,0.0,0.0,0.106,0.063,0.0,0.108,0.187,string:10090.ENSMUSP00000104756,string:10090.ENSMUSP00000020657,Zfp2,Ube2b
Hnrnpab,Gria1,0.0,0.0,0.0,0.0,0.0,0.164,0.0,0.066,0.185,string:10090.ENSMUSP00000104731,string:10090.ENSMUSP00000103923,Hnrnpab,Lrfn1
Itk,Il4,0.0,0.0,0.0,0.0,0.0,0.119,0.0,0.112,0.184,string:10090.ENSMUSP00000109234,string:10090.ENSMUSP00000038591,Txk,Socs5
Hnrnph1,Zcchc10,0.0,0.0,0.0,0.0,0.184,0.0,0.0,0.0,0.183,string:10090.ENSMUSP00000070503,string:10090.ENSMUSP00000018383,Hnrnph1,Zcchc10
Trim41,Rufy1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181,0.181,string:10090.ENSMUSP00000037055,string:10090.ENSMUSP00000020643,Trim41,Rufy1
Aff4,Il3,0.0,0.0,0.0,0.0,0.0,0.157,0.0,0.068,0.18,string:10090.ENSMUSP00000051479,string:10090.ENSMUSP00000033429,Aff4,Elf4
Skp1a,Gnb2l1,0.0,0.0,0.0,0.0,0.129,0.0,0.0,0.096,0.179,string:10090.ENSMUSP00000038744,string:10090.ENSMUSP00000020640,Skp1a,Gnb2l1
Vdac1,Ppp2ca,0.0,0.0,0.0,0.0,0.078,0.0,0.0,0.146,0.178,string:10090.ENSMUSP00000099819,string:10090.ENSMUSP00000020608,Vdac1,Ppp2ca
Larp1,Glra1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177,0.177,string:10090.ENSMUSP00000136673,string:10090.ENSMUSP00000099777,Larp1,Glra1
Larp1,Hspa4,0.0,0.0,0.0,0.0,0.147,0.073,0.0,0.0,0.175,string:10090.ENSMUSP00000136673,string:10090.ENSMUSP00000020630,Larp1,Hspa4
Slc22a21,P4ha2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.175,string:10090.ENSMUSP00000075814,string:10090.ENSMUSP00000019050,Slc22a21,P4ha2
P4ha2,Sparc,0.0,0.0,0.0,0.0,0.112,0.0,0.0,0.109,0.174,string:10090.ENSMUSP00000019050,string:10090.ENSMUSP00000018737,P4ha2,Sparc
Itk,Pdlim4,0.0,0.0,0.0,0.0,0.0,0.112,0.0,0.107,0.173,string:10090.ENSMUSP00000109234,string:10090.ENSMUSP00000018755,Txk,Pdlim4
Itk,Ifi47,0.0,0.0,0.0,0.0,0.169,0.0,0.0,0.045,0.172,string:10090.ENSMUSP00000109234,string:10090.ENSMUSP00000041975,Txk,Ifi47
Sqstm1,Hspa4,0.0,0.0,0.0,0.0,0.0,0.165,0.0,0.048,0.171,string:10090.ENSMUSP00000099835,string:10090.ENSMUSP00000020630,Sqstm1,Hspa4
Gpx3,Hspa4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.171,0.171,string:10090.ENSMUSP00000081011,string:10090.ENSMUSP00000020630,Gpx3,Hspa4
Hnrnpab,P4ha2,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.148,0.171,string:10090.ENSMUSP00000104731,string:10090.ENSMUSP00000019050,Hnrnpab,P4ha2
Gpx3,Sparc,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.17,string:10090.ENSMUSP00000081011,string:10090.ENSMUSP00000018737,Gpx3,Sparc
Itk,Zfp62,0.0,0.0,0.0,0.0,0.063,0.086,0.0,0.108,0.169,string:10090.ENSMUSP00000109234,string:10090.ENSMUSP00000079647,Txk,Zfp82
Itk,Zfp2,0.0,0.0,0.0,0.0,0.063,0.086,0.0,0.108,0.169,string:10090.ENSMUSP00000109234,string:10090.ENSMUSP00000104756,Txk,Zfp2
Larp1,Gemin5,0.0,0.0,0.0,0.0,0.17,0.0,0.0,0.0,0.169,string:10090.ENSMUSP00000136673,string:10090.ENSMUSP00000131842,Larp1,Gemin5
Itk,Zfp354a,0.0,0.0,0.0,0.0,0.063,0.086,0.0,0.108,0.169,string:10090.ENSMUSP00000109234,string:10090.ENSMUSP00000020628,Txk,Zfp354a
Hspa4,Ppp2ca,0.0,0.0,0.0,0.0,0.0,0.071,0.0,0.142,0.168,string:10090.ENSMUSP00000020630,string:10090.ENSMUSP00000020608,Hspa4,Ppp2ca
Ifi47,Irf1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.167,string:10090.ENSMUSP00000041975,string:10090.ENSMUSP00000034041,Ifi47,Irf2
Cyfip2,G3bp1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.167,0.167,string:10090.ENSMUSP00000090853,string:10090.ENSMUSP00000018727,Cyfip2,G3bp1
Anxa6,Gnb2l1,0.0,0.0,0.0,0.0,0.0,0.084,0.0,0.128,0.167,string:10090.ENSMUSP00000104511,string:10090.ENSMUSP00000020640,Anxa6,Gnb2l1
Glra1,Flt4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166,0.166,string:10090.ENSMUSP00000099777,string:10090.ENSMUSP00000033751,Glra1,Figf
Hnrnph1,Pdlim4,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0.0,0.165,string:10090.ENSMUSP00000070503,string:10090.ENSMUSP00000018755,Hnrnph1,Pdlim4
Itk,Tcf7,0.0,0.0,0.0,0.0,0.0,0.105,0.0,0.106,0.165,string:10090.ENSMUSP00000109234,string:10090.ENSMUSP00000084055,Txk,Tcf7
Gpx3,Slc22a4,0.0,0.0,0.0,0.0,0.0,0.118,0.0,0.092,0.164,string:10090.ENSMUSP00000081011,string:10090.ENSMUSP00000020586,Gpx3,Slc22a4
Sar1b,Gnb2l1,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.077,0.162,string:10090.ENSMUSP00000020653,string:10090.ENSMUSP00000020640,Sar1b,Gnb2l1
Atox1,Hint1,0.0,0.0,0.0,0.0,0.155,0.0,0.0,0.047,0.16,string:10090.ENSMUSP00000104485,string:10090.ENSMUSP00000020504,Atox1,Hint1
Hnrnph1,Ppp2ca,0.0,0.0,0.0,0.0,0.11,0.094,0.0,0.0,0.159,string:10090.ENSMUSP00000070503,string:10090.ENSMUSP00000020608,Hnrnph1,Ppp2ca
Cdc42se2,Ppp2ca,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.159,string:10090.ENSMUSP00000070725,string:10090.ENSMUSP00000020608,Cdc42se2,Ppp2ca
