gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Paf1,Psmc4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.184,0.184,string:10090.ENSMUSP00000028767,string:10090.ENSMUSP00000028225,Rtf1,Psmd5
2310022A10Rik,Eid2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.175,string:10090.ENSMUSP00000066803,string:10090.ENSMUSP00000062345,ENSMUSG00000049643,Eid2
Eid2,Ttc9b,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.175,string:10090.ENSMUSP00000062345,string:10090.ENSMUSP00000008088,Eid2,Ttc9b
Lrfn1,1700049G17Rik,0.0,0.0,0.0,0.0,0.0,0.084,0.0,0.132,0.17,string:10090.ENSMUSP00000103923,string:10090.ENSMUSP00000096238,Lrfn1,AV321011
Timm50,Fbl,0.0,0.0,0.0,0.0,0.108,0.108,0.0,0.0,0.17,string:10090.ENSMUSP00000080614,string:10090.ENSMUSP00000020452,Timm50,Prmt2
Lrfn1,Supt5,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.103,0.17,string:10090.ENSMUSP00000103923,string:10090.ENSMUSP00000003527,Lrfn1,Supt5h
Akt2,Supt5,0.0,0.0,0.0,0.0,0.0,0.113,0.0,0.103,0.17,string:10090.ENSMUSP00000056530,string:10090.ENSMUSP00000003527,Phlpp1,Supt5h
Map3k10,C030039L03Rik,0.0,0.0,0.0,0.0,0.063,0.086,0.0,0.108,0.169,string:10090.ENSMUSP00000103978,string:10090.ENSMUSP00000075755,Map3k10,ENSMUSG00000057093
Map3k10,1700049G17Rik,0.0,0.0,0.0,0.0,0.063,0.086,0.0,0.108,0.169,string:10090.ENSMUSP00000103978,string:10090.ENSMUSP00000096238,Map3k10,AV321011
Map3k10,Zfp60,0.0,0.0,0.0,0.0,0.063,0.086,0.0,0.108,0.169,string:10090.ENSMUSP00000103978,string:10090.ENSMUSP00000036627,Map3k10,Zfp60
Map3k10,Zfp59,0.0,0.0,0.0,0.0,0.063,0.086,0.0,0.108,0.169,string:10090.ENSMUSP00000103978,string:10090.ENSMUSP00000103968,Map3k10,Zfp59
Map3k10,Zfp626,0.0,0.0,0.0,0.0,0.063,0.086,0.0,0.108,0.169,string:10090.ENSMUSP00000103978,string:10090.ENSMUSP00000079068,Map3k10,Zfp626
Sars2,Sptbn4,0.0,0.0,0.0,0.0,0.0,0.167,0.0,0.0,0.167,string:10090.ENSMUSP00000092216,string:10090.ENSMUSP00000011895,Sars2,Spnb4
Sirt2,Zfp36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168,0.167,string:10090.ENSMUSP00000066789,string:10090.ENSMUSP00000057815,Ep300,Zfp36
C030039L03Rik,Paf1,0.0,0.0,0.0,0.0,0.0,0.106,0.0,0.106,0.166,string:10090.ENSMUSP00000075755,string:10090.ENSMUSP00000028767,ENSMUSG00000057093,Rtf1
1700049G17Rik,Paf1,0.0,0.0,0.0,0.0,0.0,0.106,0.0,0.106,0.166,string:10090.ENSMUSP00000096238,string:10090.ENSMUSP00000028767,AV321011,Rtf1
Plekhg2,Actn4,0.0,0.0,0.0,0.0,0.113,0.099,0.0,0.0,0.166,string:10090.ENSMUSP00000092228,string:10090.ENSMUSP00000066068,Plekhg2,Actn4
Zfp626,Paf1,0.0,0.0,0.0,0.0,0.0,0.106,0.0,0.106,0.166,string:10090.ENSMUSP00000079068,string:10090.ENSMUSP00000028767,Zfp626,Rtf1
Zfp60,Paf1,0.0,0.0,0.0,0.0,0.0,0.106,0.0,0.106,0.166,string:10090.ENSMUSP00000036627,string:10090.ENSMUSP00000028767,Zfp60,Rtf1
Zfp59,Paf1,0.0,0.0,0.0,0.0,0.0,0.106,0.0,0.106,0.166,string:10090.ENSMUSP00000103968,string:10090.ENSMUSP00000028767,Zfp59,Rtf1
Mrps12,Fbl,0.0,0.0,0.0,0.0,0.0,0.111,0.0,0.1,0.165,string:10090.ENSMUSP00000062066,string:10090.ENSMUSP00000020452,Mrps12,Prmt2
Zfp59,Map4k1,0.0,0.0,0.0,0.0,0.096,0.115,0.0,0.0,0.165,string:10090.ENSMUSP00000103968,string:10090.ENSMUSP00000082995,Zfp59,Map4k1
Map4k1,Zfp626,0.0,0.0,0.0,0.0,0.096,0.115,0.0,0.0,0.165,string:10090.ENSMUSP00000082995,string:10090.ENSMUSP00000079068,Map4k1,Zfp626
Map4k1,Zfp60,0.0,0.0,0.0,0.0,0.096,0.115,0.0,0.0,0.165,string:10090.ENSMUSP00000082995,string:10090.ENSMUSP00000036627,Map4k1,Zfp60
Sars2,Actn4,0.0,0.0,0.0,0.0,0.0,0.165,0.0,0.0,0.165,string:10090.ENSMUSP00000092216,string:10090.ENSMUSP00000066068,Sars2,Actn4
Sptbn4,Shkbp1,0.0,0.0,0.0,0.0,0.0,0.166,0.0,0.0,0.165,string:10090.ENSMUSP00000011895,string:10090.ENSMUSP00000003857,Spnb4,Shkbp1
1700049G17Rik,Map4k1,0.0,0.0,0.0,0.0,0.096,0.115,0.0,0.0,0.165,string:10090.ENSMUSP00000096238,string:10090.ENSMUSP00000082995,AV321011,Map4k1
Map4k1,C030039L03Rik,0.0,0.0,0.0,0.0,0.096,0.115,0.0,0.0,0.165,string:10090.ENSMUSP00000082995,string:10090.ENSMUSP00000075755,Map4k1,ENSMUSG00000057093
Lrfn1,Pak4,0.0,0.0,0.0,0.0,0.0,0.102,0.0,0.108,0.164,string:10090.ENSMUSP00000103923,string:10090.ENSMUSP00000032823,Lrfn1,Pak4
Lrfn1,Nfkbib,0.0,0.0,0.0,0.0,0.0,0.164,0.0,0.0,0.163,string:10090.ENSMUSP00000103923,string:10090.ENSMUSP00000070728,Lrfn1,Btrc
Spint2,Rasgrp4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164,0.163,string:10090.ENSMUSP00000096204,string:10090.ENSMUSP00000092200,Spint2,Rasgrp4
Timm50,Lgals7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.164,0.163,string:10090.ENSMUSP00000080614,string:10090.ENSMUSP00000080179,Timm50,Lgals7
