gene1,gene2,neighborhood,fusion,cooccurence,homology,coexpression,experimental,knowledge,textmining,combined_score,node1_stringid,node2_stringid,node1,node2
Ube3c,Dnajc2,0.0,0.0,0.0,0.0,0.0,0.165,0.0,0.0,0.165,string:10090.ENSMUSP00000045998,string:10090.ENSMUSP00000030771,Ube3c,Dnajc2
Abcf2,Cdk5,0.0,0.0,0.0,0.0,0.165,0.0,0.0,0.0,0.165,string:10090.ENSMUSP00000030795,string:10090.ENSMUSP00000028990,Abcf2,Cdk5rap1
Srpk2,Asb10,0.0,0.0,0.0,0.0,0.0,0.164,0.0,0.0,0.163,string:10090.ENSMUSP00000085734,string:10090.ENSMUSP00000041539,Srpk2,Asb10
Kmt2c,Rnf32,0.0,0.0,0.0,0.0,0.0,0.164,0.0,0.0,0.163,string:10090.ENSMUSP00000043874,string:10090.ENSMUSP00000001247,Mll3,Rnf32
Kmt2e,Rnf32,0.0,0.0,0.0,0.0,0.0,0.164,0.0,0.0,0.163,string:10090.ENSMUSP00000092569,string:10090.ENSMUSP00000001247,Mll5,Rnf32
Abcb8,Prkag2,0.069,0.0,0.0,0.0,0.0,0.0,0.0,0.138,0.163,string:10090.ENSMUSP00000072826,string:10090.ENSMUSP00000030784,Abcb8,Prkag2
Ube3c,Kmt2c,0.0,0.0,0.0,0.0,0.112,0.096,0.0,0.0,0.162,string:10090.ENSMUSP00000045998,string:10090.ENSMUSP00000043874,Ube3c,Mll3
Abcb8,Tyms,0.0,0.0,0.0,0.0,0.067,0.0,0.0,0.139,0.162,string:10090.ENSMUSP00000072826,string:10090.ENSMUSP00000026846,Abcb8,Tyms
Galnt11,Xrcc2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.162,0.161,string:10090.ENSMUSP00000036240,string:10090.ENSMUSP00000030773,Galnt11,Xrcc2
Phtf2,Pmpcb,0.0,0.0,0.0,0.0,0.115,0.0,0.0,0.089,0.159,string:10090.ENSMUSP00000114087,string:10090.ENSMUSP00000030882,Phtf2,Pmpcb
Dpp6,Kmt2c,0.0,0.0,0.0,0.0,0.0,0.094,0.0,0.11,0.159,string:10090.ENSMUSP00000113441,string:10090.ENSMUSP00000043874,Dpp6,Mll3
Dpp6,Abcb8,0.0,0.0,0.0,0.0,0.095,0.0,0.0,0.105,0.155,string:10090.ENSMUSP00000113441,string:10090.ENSMUSP00000072826,Dpp6,Abcb8
Klhl7,Dnajb6,0.0,0.0,0.0,0.0,0.111,0.0,0.0,0.087,0.153,string:10090.ENSMUSP00000030841,string:10090.ENSMUSP00000008733,Klhl7,Dnajb6
Ube3c,Psmc2,0.0,0.0,0.0,0.0,0.134,0.0,0.0,0.059,0.15,string:10090.ENSMUSP00000045998,string:10090.ENSMUSP00000028225,Ube3c,Psmd5
